Name = S4083 (8%)
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-98.0	-0.016	0.94210	-0.044	0.001	0.540	0.035	0.703	-0.017	-0.135	-2.553
-97.0	-0.016	0.89971	-0.044	0.001	0.542	0.035	0.710	-0.017	-0.190	-2.574
-96.0	-0.015	0.91799	-0.044	0.001	0.542	0.035	0.717	-0.017	-0.257	-2.598
-95.0	-0.015	0.89933	-0.044	0.001	0.544	0.034	0.723	-0.017	-0.336	-2.614
-94.0	-0.015	0.92085	-0.044	0.001	0.545	0.034	0.730	-0.017	-0.418	-2.633
-93.0	-0.015	0.88371	-0.044	0.001	0.546	0.034	0.737	-0.017	-0.544	-2.644
-92.0	-0.015	0.90838	-0.044	0.001	0.547	0.034	0.744	-0.017	-0.720	-2.658
-91.0	-0.015	0.89037	-0.044	0.001	0.548	0.034	0.751	-0.017	-0.970	-2.663
-90.0	-0.015	0.91212	-0.044	0.001	0.549	0.034	0.758	-0.016	-1.375	-2.671
-89.0	-0.015	0.87221	-0.044	0.001	0.550	0.033	0.765	-0.017	-3.613	-2.670
-88.0	-0.015	0.82048	-0.043	0.001	0.551	0.033	0.771	-0.018	-4.088	-2.667
-87.0	-0.015	0.84287	-0.043	0.001	0.552	0.033	0.778	-0.018	0.194	-2.667
-86.0	-0.013	1.28124	-0.043	0.518	0.008	0.680	0.038	-0.010	0.166	-3.198
-85.0	-0.013	1.31182	-0.043	0.517	0.008	0.674	0.038	-0.010	49.258	-3.191
-84.0	-0.013	1.30113	-0.043	0.516	0.008	0.668	0.038	-0.010	13.529	-3.175
-83.0	-0.013	1.29074	-0.043	0.515	0.008	0.662	0.038	-0.010	5.577	-3.155
-82.0	-0.013	1.30726	-0.043	0.514	0.008	0.655	0.038	-0.010	3.895	-3.139
-81.0	-0.013	1.29591	-0.043	0.513	0.008	0.649	0.038	-0.010	3.929	-3.113
-80.0	-0.013	1.28438	-0.042	0.512	0.008	0.643	0.038	-0.010	3.228	-3.084
-79.0	-0.013	1.27294	-0.042	0.511	0.008	0.636	0.038	-0.010	2.115	-3.052
-78.0	-0.013	1.28834	-0.042	0.510	0.008	0.630	0.039	-0.010	1.832	-3.025
-77.0	-0.013	1.27585	-0.042	0.508	0.008	0.624	0.039	-0.010	2.085	-2.988
-76.0	-0.013	1.26345	-0.042	0.507	0.008	0.617	0.039	-0.010	1.835	-2.948
-75.0	-0.013	1.25110	-0.042	0.506	0.008	0.611	0.039	-0.011	1.610	-2.906
-74.0	-0.013	1.23877	-0.041	0.504	0.008	0.605	0.039	-0.011	1.539	-2.863
-73.0	-0.013	1.22646	-0.041	0.504	0.008	0.598	0.039	-0.011	1.529	-2.815
-72.0	-0.014	1.21416	-0.041	0.504	0.008	0.589	0.039	-0.011	1.487	-2.764
-71.0	-0.014	1.20189	-0.041	0.504	0.008	0.579	0.039	-0.011	1.223	-2.710
-70.0	-0.014	1.19955	-0.041	0.504	0.007	0.569	0.039	-0.012	1.251	-2.659
-69.0	-0.014	1.18671	-0.040	0.504	0.007	0.556	0.039	-0.012	1.534	-2.598
-68.0	-0.014	1.17400	-0.040	0.504	0.007	0.541	0.039	-0.012	1.551	-2.533
-67.0	-0.015	1.16151	-0.040	0.504	0.007	0.525	0.039	-0.013	1.618	-2.466
-66.0	-0.015	1.14934	-0.039	0.504	0.007	0.504	0.039	-0.013	1.209	-2.393
-65.0	-0.015	1.11353	-0.039	0.504	0.007	0.504	0.039	-0.014	0.592	-2.334
-64.0	-0.015	1.10222	-0.039	0.504	0.007	0.504	0.039	-0.014	0.433	-2.280
-63.0	-0.016	1.09064	-0.039	0.504	0.007	0.504	0.039	-0.015	0.529	-2.224
-62.0	-0.016	1.05789	-0.039	0.504	0.007	0.504	0.038	-0.015	0.502	-2.163
-61.0	-0.017	1.04685	-0.039	0.504	0.007	0.504	0.038	-0.016	0.378	-2.105
-60.0	-0.017	1.03671	-0.039	0.504	0.007	0.504	0.038	-0.016	0.359	-2.046
-59.0	-0.017	1.01056	-0.039	0.504	0.007	0.504	0.038	-0.017	0.430	-1.987
-58.0	-0.018	0.98107	-0.039	0.504	0.007	0.504	0.038	-0.018	0.414	-1.922
-57.0	-0.018	0.97103	-0.039	0.504	0.007	0.504	0.038	-0.019	0.397	-1.862
-56.0	-0.019	0.93418	-0.039	0.504	0.007	0.504	0.038	-0.020	0.381	-1.796
-55.0	-0.019	0.92583	-0.039	0.504	0.007	0.504	0.038	-0.021	0.299	-1.735
-54.0	-0.020	0.91872	-0.039	0.504	0.007	0.504	0.038	-0.022	0.355	-1.673
-53.0	-0.021	0.87557	-0.038	0.504	0.007	0.504	0.037	-0.024	0.342	-1.607
-52.0	-0.021	0.86994	-0.038	0.504	0.007	0.504	0.037	-0.025	0.275	-1.545
-51.0	-0.022	0.84690	-0.038	0.504	0.007	0.504	0.037	-0.026	0.322	-1.484
-50.0	-0.023	0.80962	-0.038	0.504	0.007	0.504	0.037	-0.028	0.362	-1.418
-49.0	-0.024	0.77700	-0.038	0.504	0.007	0.504	0.036	-0.031	-2.770	-1.354
-48.0	-0.025	0.77369	-0.044	0.993	0.007	0.994	0.036	-0.032	-2.552	-1.517
-47.0	-0.026	0.74460	-0.044	0.994	0.007	0.994	0.036	-0.035	0.342	-1.444
-46.0	-0.027	0.71853	-0.044	0.994	0.007	0.994	0.036	-0.037	0.333	-1.372
-45.0	-0.028	0.70090	-0.043	0.993	0.007	0.994	0.035	-0.040	0.324	-1.301
-44.0	-0.029	0.68261	-0.043	0.993	0.007	0.994	0.035	-0.043	0.279	-1.231
-43.0	-0.031	0.65583	-0.043	0.993	0.006	0.994	0.035	-0.047	0.309	-1.165
-42.0	-0.032	0.62035	-0.043	0.993	0.006	0.994	0.034	-0.052	0.334	-1.094
-41.0	-0.034	0.61899	-0.043	0.993	0.006	0.994	0.034	-0.055	0.327	-1.027
-40.0	-0.036	0.58980	-0.043	0.993	0.006	0.994	0.033	-0.060	0.349	-0.959
-39.0	-0.037	0.56586	-0.043	0.992	0.006	0.994	0.032	-0.066	0.341	-0.893
-38.0	-0.040	0.54662	-0.043	0.993	0.006	0.994	0.031	-0.072	0.359	-0.828
-37.0	-0.042	0.51802	-0.042	0.992	0.006	0.994	0.030	-0.081	0.280	-0.763
-36.0	-0.044	0.50062	-0.042	0.992	0.006	0.994	0.031	-0.088	0.278	-0.709
-35.0	-0.047	0.47789	-0.042	0.992	0.006	0.994	0.029	-0.098	0.418	-0.648
-34.0	-0.050	0.45258	-0.042	0.992	0.006	0.994	0.027	-0.110	0.368	-0.581
-33.0	-0.053	0.43778	-0.041	0.992	0.005	0.994	0.027	-0.122	0.326	-0.529
-32.0	-0.057	0.41460	-0.041	0.991	0.005	0.994	0.025	-0.137	0.346	-0.472
-31.0	-0.061	0.39214	-0.041	0.992	0.005	0.994	0.024	-0.155	0.285	-0.420
-30.0	-0.065	0.36456	-0.041	0.992	0.005	0.994	0.024	-0.179	0.245	-0.374
-29.0	-0.070	0.34193	-0.041	0.991	0.005	0.994	0.024	-0.205	0.238	-0.332
-28.0	-0.075	0.32720	-0.041	0.991	0.005	0.994	0.024	-0.231	0.251	-0.291
-27.0	-0.081	0.30383	-0.041	0.991	0.005	0.994	0.023	-0.268	0.262	-0.250
-26.0	-0.088	0.28337	-0.041	0.991	0.005	0.994	0.023	-0.311	0.250	-0.211
-25.0	-0.096	0.26140	-0.041	0.990	0.005	0.994	0.023	-0.366	0.250	-0.176
-24.0	-0.104	0.24606	-0.041	0.990	0.005	0.993	0.023	-0.422	0.258	-0.141
-23.0	-0.113	0.23213	-0.041	0.990	0.004	0.994	0.022	-0.488	0.249	-0.108
-22.0	-0.124	0.21285	-0.041	0.990	0.004	0.994	0.022	-0.581	0.263	-0.079
-21.0	-0.135	0.19546	-0.040	0.990	0.004	0.994	0.021	-0.691	0.262	-0.048
-20.0	-0.148	0.18103	-0.040	0.990	0.004	0.993	0.021	-0.818	0.261	-0.023
-19.0	-0.162	0.16831	-0.040	0.990	0.004	0.993	0.020	-0.964	0.277	0.003
-18.0	-0.178	0.15335	-0.040	0.990	0.004	0.994	0.019	-1.159	0.276	0.027
-17.0	-0.195	0.14106	-0.039	0.989	0.004	0.993	0.017	-1.380	0.305	0.049
-16.0	-0.213	0.12701	-0.038	0.989	0.004	0.993	0.014	-1.674	0.300	0.073
-15.0	-0.231	0.11683	-0.037	0.989	0.003	0.992	0.013	-1.981	0.275	0.089
-14.0	-0.250	0.10759	-0.037	0.989	0.003	0.993	0.012	-2.325	0.287	0.103
-13.0	-0.268	0.09626	-0.036	0.988	0.003	0.992	0.011	-2.780	0.276	0.116
-12.0	-0.282	0.08640	-0.036	0.988	0.003	0.992	0.011	-3.263	0.256	0.123
-11.0	-0.291	0.07528	-0.036	0.988	0.003	0.992	0.011	-3.859	0.313	0.127
-10.0	-0.290	0.06722	-0.035	0.987	0.003	0.992	0.010	-4.317	0.192	0.128
-9.0	-0.278	0.05851	-0.035	0.987	0.003	0.991	0.009	-4.744	0.236	0.124
-8.0	-0.250	0.05229	-0.035	0.986	0.003	0.991	0.009	-4.775	0.221	0.111
-7.0	-0.205	0.04631	-0.033	0.986	0.002	0.990	0.007	-4.423	0.213	0.089
-6.0	-0.143	0.04248	-0.031	0.985	0.002	0.990	0.005	-3.375	0.230	0.035
-5.0	-0.068	0.03697	-0.030	0.982	0.002	0.990	0.004	-1.836	0.254	-0.196
-4.0	0.018	0.03303	-0.031	0.978	0.002	0.990	0.005	0.542	0.546	2.005
-3.0	0.137	0.00662	-0.091	0.927	0.003	0.996	0.999	20.672	0.503	0.914
-2.0	0.255	0.00883	-0.091	0.491	0.005	1.000	0.999	28.837	0.252	0.608
-1.0	0.373	0.00744	-0.091	0.411	0.572	1.000	0.999	50.117	0.252	0.495
-0.0	0.489	0.00775	-0.092	0.361	0.632	1.000	0.999	63.065	0.252	0.438
1.0	0.604	0.00737	-0.092	0.329	0.984	1.000	0.996	82.018	0.252	0.402
2.0	0.720	0.00786	-0.092	0.305	0.986	1.000	0.996	91.565	0.252	0.378
3.0	0.834	0.00837	-0.092	0.283	0.988	1.000	0.996	99.654	0.252	0.361
4.0	0.947	0.00776	-0.093	0.249	0.990	1.000	0.996	122.147	0.252	0.348
5.0	1.058	0.00836	-0.093	0.223	0.992	0.998	0.996	126.616	0.252	0.338
6.0	1.156	0.00919	-0.093	0.187	0.993	0.997	0.996	125.720	0.252	0.330
7.0	1.233	0.01321	-0.093	0.001	0.993	0.994	0.996	93.299	0.253	0.325
8.0	1.284	0.01382	-0.093	0.001	0.994	0.992	0.996	92.934	0.254	0.323
9.0	1.303	0.01553	-0.093	0.001	0.994	0.988	0.997	83.868	0.315	0.322
10.0	1.280	0.02050	-0.093	0.001	0.994	0.955	0.998	62.448	0.280	0.323
11.0	1.198	0.02483	-0.090	0.001	0.995	0.814	0.998	48.247	0.287	0.325
12.0	1.082	0.03485	-0.086	0.001	0.995	0.622	0.998	31.053	0.290	0.329
13.0	0.962	0.05016	-0.081	0.001	0.995	0.460	0.999	19.187	0.311	0.334
14.0	0.826	0.08181	-0.070	0.001	0.996	0.223	0.998	10.101	0.362	0.335
15.0	0.710	0.11487	-0.052	0.001	0.996	0.052	0.999	6.181	0.368	0.324
16.0	0.627	0.13136	-0.047	0.001	0.996	0.028	0.999	4.772	0.295	0.324
17.0	0.553	0.14634	-0.045	0.001	0.996	0.025	0.999	3.781	0.278	0.332
18.0	0.487	0.16380	-0.043	0.001	0.997	0.018	0.999	2.970	0.283	0.337
19.0	0.428	0.18279	-0.041	0.001	0.997	0.015	0.999	2.342	0.253	0.347
20.0	0.377	0.20299	-0.042	0.001	0.998	0.017	0.999	1.859	0.230	0.362
21.0	0.333	0.22034	-0.043	0.001	0.998	0.019	0.999	1.513	0.232	0.380
22.0	0.295	0.23838	-0.044	0.001	0.998	0.020	0.998	1.238	0.230	0.398
23.0	0.262	0.26096	-0.045	0.001	0.999	0.021	0.999	1.005	0.241	0.420
24.0	0.233	0.28187	-0.044	0.002	0.998	0.021	0.998	0.828	0.245	0.440
25.0	0.209	0.30299	-0.045	0.001	0.998	0.022	0.998	0.689	0.230	0.465
26.0	0.187	0.32747	-0.045	0.001	0.998	0.022	0.998	0.572	0.250	0.491
27.0	0.169	0.34975	-0.045	0.002	0.999	0.021	0.999	0.482	0.251	0.516
28.0	0.152	0.38023	-0.045	0.002	0.999	0.022	0.999	0.401	0.220	0.546
29.0	0.138	0.40190	-0.046	0.002	0.999	0.023	0.999	0.344	0.241	0.581
30.0	0.126	0.42942	-0.045	0.002	0.999	0.022	0.999	0.293	0.252	0.611
31.0	0.115	0.46202	-0.046	0.002	0.999	0.023	0.999	0.249	0.226	0.648
32.0	0.105	0.48946	-0.046	0.002	0.999	0.023	0.999	0.215	0.203	0.686
33.0	0.097	0.51898	-0.047	0.002	0.999	0.025	0.999	0.186	0.190	0.732
34.0	0.089	0.54633	-0.047	0.002	0.999	0.026	0.999	0.163	0.195	0.776
35.0	0.082	0.57673	-0.047	0.002	0.999	0.027	0.999	0.143	0.181	0.825
36.0	0.076	0.59831	-0.048	0.002	0.999	0.028	0.999	0.127	0.205	0.876
37.0	0.071	0.62707	-0.048	0.002	0.999	0.029	0.999	0.113	0.202	0.926
38.0	0.066	0.66187	-0.048	0.002	0.998	0.030	0.998	0.100	0.186	0.981
39.0	0.062	0.68787	-0.048	0.002	0.998	0.030	0.998	0.090	0.194	1.037
40.0	0.058	0.72576	-0.049	0.002	0.999	0.031	0.999	0.079	0.232	1.095
41.0	0.054	0.74737	-0.049	0.002	0.999	0.031	0.999	0.072	0.247	1.150
42.0	0.051	0.79554	-0.049	0.002	0.999	0.031	0.999	0.064	0.198	1.209
43.0	0.048	0.81588	-0.049	0.002	0.998	0.032	0.998	0.059	0.194	1.273
44.0	0.045	0.85447	-0.049	0.002	0.999	0.032	0.999	0.053	1.360	1.337
45.0	0.043	0.89702	-0.043	0.002	0.524	0.032	0.525	0.048	1.506	1.263
46.0	0.040	0.92949	-0.043	0.002	0.524	0.032	0.525	0.043	0.275	1.317
47.0	0.038	0.94927	-0.043	0.002	0.524	0.032	0.525	0.040	0.234	1.374
48.0	0.036	1.00654	-0.043	0.002	0.524	0.032	0.525	0.036	0.234	1.435
49.0	0.035	1.03091	-0.043	0.002	0.524	0.032	0.525	0.034	0.262	1.494
50.0	0.033	1.05731	-0.043	0.002	0.524	0.032	0.525	0.031	0.294	1.554
51.0	0.032	1.07074	-0.043	0.003	0.524	0.032	0.525	0.030	0.268	1.611
52.0	0.030	1.14018	-0.043	0.003	0.524	0.032	0.525	0.027	0.204	1.675
53.0	0.029	1.18163	-0.043	0.002	0.524	0.033	0.525	0.025	0.240	1.739
54.0	0.028	1.21697	-0.043	0.002	0.524	0.033	0.525	0.023	0.282	1.801
55.0	0.027	1.25384	-0.043	0.002	0.524	0.033	0.525	0.021	0.290	1.862
56.0	0.026	1.29229	-0.043	0.002	0.524	0.033	0.524	0.020	0.293	1.924
57.0	0.025	1.29229	-0.043	0.002	0.524	0.033	0.525	0.019	0.249	1.985
58.0	0.024	1.32826	-0.043	0.002	0.524	0.033	0.525	0.018	0.201	2.050
59.0	0.023	1.35782	-0.043	0.002	0.524	0.033	0.525	0.017	0.200	2.115
60.0	0.022	1.37952	-0.043	0.002	0.524	0.034	0.525	0.016	0.202	2.179
61.0	0.022	1.40503	-0.043	0.002	0.524	0.034	0.525	0.015	0.204	2.243
62.0	0.021	1.44047	-0.043	0.002	0.524	0.034	0.525	0.015	-0.022	2.306
63.0	0.020	1.47489	-0.043	0.002	0.524	0.035	0.542	0.014	-0.188	2.383
64.0	0.020	1.46883	-0.044	0.002	0.524	0.035	0.559	0.013	-0.152	2.454
65.0	0.019	1.50912	-0.044	0.002	0.524	0.035	0.575	0.013	-0.099	2.535
66.0	0.019	1.50796	-0.044	0.002	0.524	0.035	0.589	0.012	-0.053	2.611
67.0	0.018	1.55471	-0.044	0.002	0.524	0.035	0.601	0.012	-0.005	2.689
68.0	0.018	1.57014	-0.044	0.002	0.524	0.035	0.610	0.011	0.125	2.760
69.0	0.017	1.57492	-0.044	0.002	0.524	0.035	0.619	0.011	0.058	2.828
70.0	0.017	1.63215	-0.045	0.002	0.525	0.036	0.627	0.010	0.101	2.900
71.0	0.016	1.64018	-0.045	0.002	0.526	0.036	0.634	0.010	0.251	2.964
72.0	0.016	1.65018	-0.044	0.002	0.528	0.036	0.639	0.010	0.267	3.026
73.0	0.016	1.67932	-0.044	0.002	0.529	0.036	0.645	0.009	0.269	3.086
74.0	0.015	1.69263	-0.044	0.002	0.531	0.036	0.652	0.009	0.270	3.144
75.0	0.015	1.70766	-0.044	0.002	0.532	0.036	0.658	0.009	0.272	3.201
76.0	0.015	1.72445	-0.044	0.002	0.533	0.036	0.665	0.009	0.448	3.255
77.0	0.015	1.70428	-0.044	0.002	0.535	0.035	0.671	0.009	0.474	3.301
78.0	0.014	1.72269	-0.044	0.002	0.536	0.035	0.678	0.008	0.322	3.351
79.0	0.014	1.74289	-0.044	0.002	0.537	0.035	0.683	0.008	0.351	3.398
80.0	0.014	1.76518	-0.044	0.002	0.538	0.035	0.690	0.008	0.558	3.442
81.0	0.014	1.74879	-0.044	0.001	0.539	0.035	0.697	0.008	0.584	3.478
82.0	0.014	1.77261	-0.044	0.001	0.540	0.035	0.703	0.008	0.644	3.517
83.0	0.013	1.73810	-0.044	0.001	0.542	0.035	0.710	0.008	0.696	3.547
84.0	0.013	1.76304	-0.044	0.001	0.542	0.035	0.717	0.008	0.757	3.580
85.0	0.013	1.75113	-0.044	0.001	0.544	0.034	0.723	0.007	0.827	3.604
86.0	0.013	1.77818	-0.044	0.001	0.545	0.034	0.730	0.007	0.890	3.631
87.0	0.013	1.74686	-0.044	0.001	0.546	0.034	0.737	0.007	0.990	3.649
88.0	0.013	1.77588	-0.044	0.001	0.547	0.034	0.744	0.007	1.122	3.669
89.0	0.013	1.76248	-0.044	0.001	0.548	0.034	0.751	0.007	1.290	3.681
90.0	0.013	1.78735	-0.044	0.001	0.549	0.034	0.758	0.007	1.530	3.695
91.0	0.013	1.75080	-0.044	0.001	0.550	0.033	0.765	0.007	2.874	3.700
92.0	0.013	1.70161	-0.043	0.001	0.551	0.033	0.771	0.007	2.562	3.701
93.0	0.013	1.72523	-0.043	0.001	0.552	0.033	0.778	0.007	0.183	3.706
94.0	0.015	0.45966	-0.043	0.518	0.008	0.680	0.038	0.032	0.151	3.225
95.0	0.015	0.49676	-0.043	0.517	0.008	0.674	0.038	0.029	8.549	3.223
96.0	0.015	0.49238	-0.043	0.516	0.008	0.668	0.038	0.029	54.148	3.213
97.0	0.015	0.48883	-0.043	0.515	0.008	0.662	0.038	0.030	-13.676	3.199
98.0	0.015	0.51345	-0.043	0.514	0.008	0.655	0.038	0.028	-5.616	3.190
99.0	0.015	0.50991	-0.043	0.513	0.008	0.649	0.038	0.029	-4.614	3.171
100.0	0.015	0.50669	-0.042	0.512	0.008	0.643	0.038	0.029	-3.377	3.150
101.0	0.015	0.50430	-0.042	0.511	0.008	0.636	0.038	0.029	-1.904	3.126
102.0	0.015	0.52967	-0.042	0.510	0.008	0.630	0.039	0.028	-1.502	3.106
103.0	0.015	0.52713	-0.042	0.508	0.008	0.624	0.039	0.028	-1.721	3.078
104.0	0.015	0.52512	-0.042	0.507	0.008	0.617	0.039	0.028	-1.404	3.047
105.0	0.015	0.52331	-0.042	0.506	0.008	0.611	0.039	0.029	-1.131	3.014
106.0	0.015	0.52164	-0.041	0.504	0.008	0.605	0.039	0.029	-1.066	2.980
107.0	0.015	0.52178	-0.041	0.504	0.008	0.598	0.039	0.029	-1.080	2.942
108.0	0.015	0.52285	-0.041	0.504	0.008	0.589	0.039	0.030	-1.047	2.903
109.0	0.016	0.52517	-0.041	0.504	0.008	0.579	0.039	0.030	-0.782	2.861
110.0	0.016	0.53901	-0.041	0.504	0.007	0.569	0.039	0.029	-0.830	2.822
111.0	0.016	0.54375	-0.040	0.504	0.007	0.556	0.039	0.029	-1.178	2.775
112.0	0.016	0.55108	-0.040	0.504	0.007	0.541	0.039	0.029	-1.224	2.726
113.0	0.016	0.55961	-0.040	0.504	0.007	0.525	0.039	0.029	-1.348	2.674
114.0	0.017	0.57225	-0.039	0.504	0.007	0.504	0.039	0.029	-0.727	2.620
115.0	0.017	0.54427	-0.039	0.504	0.007	0.504	0.039	0.031	-0.056	2.567
116.0	0.017	0.54169	-0.039	0.504	0.007	0.504	0.039	0.032	0.086	2.519
117.0	0.018	0.53911	-0.039	0.504	0.007	0.504	0.039	0.033	0.000	2.469
118.0	0.018	0.51500	-0.039	0.504	0.007	0.504	0.038	0.035	0.025	2.413
119.0	0.018	0.51345	-0.039	0.504	0.007	0.504	0.038	0.036	0.135	2.362
120.0	0.019	0.51315	-0.039	0.504	0.007	0.504	0.038	0.037	0.153	2.309
121.0	0.019	0.49678	-0.039	0.504	0.007	0.504	0.038	0.039	0.089	2.256
122.0	0.020	0.47686	-0.039	0.504	0.007	0.504	0.038	0.042	0.103	2.198
123.0	0.020	0.47714	-0.039	0.504	0.007	0.504	0.038	0.043	0.118	2.143
124.0	0.021	0.45026	-0.039	0.504	0.007	0.504	0.038	0.047	0.132	2.084
125.0	0.022	0.45257	-0.039	0.504	0.007	0.504	0.038	0.048	0.206	2.029
126.0	0.022	0.45627	-0.039	0.504	0.007	0.504	0.038	0.049	0.156	1.974
127.0	0.023	0.42357	-0.038	0.504	0.007	0.504	0.037	0.055	0.167	1.915
128.0	0.024	0.42901	-0.038	0.504	0.007	0.504	0.037	0.056	0.227	1.859
129.0	0.025	0.41715	-0.038	0.504	0.007	0.504	0.037	0.059	0.186	1.804
130.0	0.026	0.39068	-0.038	0.504	0.007	0.504	0.037	0.066	0.150	1.745
131.0	0.027	0.36897	-0.038	0.504	0.007	0.504	0.036	0.072	1.336	1.687
132.0	0.031	0.24546	-0.044	0.993	0.007	0.994	0.036	0.125	1.278	1.678
133.0	0.032	0.23178	-0.044	0.994	0.007	0.994	0.036	0.138	0.176	1.619
134.0	0.033	0.22121	-0.044	0.994	0.007	0.994	0.036	0.150	0.183	1.561
135.0	0.035	0.21912	-0.043	0.993	0.007	0.994	0.035	0.158	0.191	1.503
136.0	0.036	0.21641	-0.043	0.993	0.007	0.994	0.035	0.168	0.227	1.446
137.0	0.038	0.20558	-0.043	0.993	0.006	0.994	0.035	0.185	0.202	1.393
138.0	0.040	0.18531	-0.043	0.993	0.006	0.994	0.034	0.215	0.182	1.335
139.0	0.042	0.19950	-0.043	0.993	0.006	0.994	0.034	0.210	0.188	1.281
140.0	0.044	0.18547	-0.043	0.993	0.006	0.994	0.033	0.237	0.171	1.226
141.0	0.046	0.17667	-0.043	0.992	0.006	0.994	0.032	0.262	0.177	1.173
142.0	0.049	0.17249	-0.043	0.993	0.006	0.994	0.031	0.284	0.162	1.120
143.0	0.052	0.15859	-0.042	0.992	0.006	0.994	0.030	0.326	0.225	1.067
144.0	0.055	0.15691	-0.042	0.992	0.006	0.994	0.031	0.350	0.227	1.024
145.0	0.058	0.14865	-0.042	0.992	0.006	0.994	0.029	0.392	0.115	0.974
146.0	0.062	0.13693	-0.042	0.992	0.006	0.994	0.027	0.452	0.155	0.920
147.0	0.066	0.13686	-0.041	0.992	0.005	0.994	0.027	0.482	0.189	0.878
148.0	0.070	0.12752	-0.041	0.991	0.005	0.994	0.025	0.553	0.173	0.831
149.0	0.075	0.11907	-0.041	0.992	0.005	0.994	0.024	0.633	0.222	0.790
150.0	0.081	0.10571	-0.041	0.992	0.005	0.994	0.024	0.765	0.254	0.753
151.0	0.087	0.09713	-0.041	0.991	0.005	0.994	0.024	0.895	0.260	0.719
152.0	0.094	0.09615	-0.041	0.991	0.005	0.994	0.024	0.974	0.249	0.686
153.0	0.101	0.08603	-0.041	0.991	0.005	0.994	0.023	1.175	0.241	0.653
154.0	0.109	0.07851	-0.041	0.991	0.005	0.994	0.023	1.394	0.250	0.622
155.0	0.119	0.06930	-0.041	0.990	0.005	0.994	0.023	1.713	0.250	0.593
156.0	0.129	0.06622	-0.041	0.990	0.005	0.993	0.023	1.949	0.244	0.565
157.0	0.141	0.06418	-0.041	0.990	0.004	0.994	0.022	2.191	0.250	0.539
158.0	0.153	0.05654	-0.041	0.990	0.004	0.994	0.022	2.715	0.239	0.515
159.0	0.168	0.05002	-0.040	0.990	0.004	0.994	0.021	3.356	0.240	0.490
160.0	0.184	0.04641	-0.040	0.990	0.004	0.993	0.021	3.960	0.241	0.470
161.0	0.201	0.04378	-0.040	0.990	0.004	0.993	0.020	4.602	0.228	0.449
162.0	0.221	0.03848	-0.040	0.990	0.004	0.994	0.019	5.740	0.229	0.429
163.0	0.242	0.03546	-0.039	0.989	0.004	0.993	0.017	6.824	0.206	0.412
164.0	0.265	0.02983	-0.038	0.989	0.004	0.993	0.014	8.867	0.210	0.392
165.0	0.288	0.02813	-0.037	0.989	0.003	0.992	0.013	10.235	0.230	0.380
166.0	0.311	0.02683	-0.037	0.989	0.003	0.993	0.012	11.605	0.220	0.368
167.0	0.333	0.02293	-0.036	0.988	0.003	0.992	0.011	14.523	0.229	0.358
168.0	0.351	0.02016	-0.036	0.988	0.003	0.992	0.011	17.406	0.245	0.352
169.0	0.362	0.01560	-0.036	0.988	0.003	0.992	0.011	23.179	0.200	0.349
170.0	0.361	0.01351	-0.035	0.987	0.003	0.992	0.010	26.749	0.297	0.348
171.0	0.346	0.01025	-0.035	0.987	0.003	0.991	0.009	33.709	0.262	0.352
172.0	0.311	0.00893	-0.035	0.986	0.003	0.991	0.009	34.795	0.273	0.362
173.0	0.255	0.00717	-0.033	0.986	0.002	0.990	0.007	35.598	0.280	0.379
174.0	0.179	0.00703	-0.031	0.985	0.002	0.990	0.005	25.424	0.266	0.422
175.0	0.085	0.00474	-0.030	0.982	0.002	0.990	0.004	17.847	0.247	0.608
176.0	-0.022	0.00353	-0.031	0.978	0.002	0.990	0.005	-6.322	-0.024	-1.159
177.0	-0.137	0.00662	-0.091	0.927	0.003	0.996	0.999	-20.657	-0.008	-0.415
178.0	-0.255	0.00883	-0.091	0.491	0.005	1.000	0.999	-28.841	0.248	-0.108
179.0	-0.373	0.00743	-0.091	0.411	0.572	1.000	0.999	-50.125	0.248	0.005
180.0	-0.489	0.00775	-0.092	0.361	0.632	1.000	0.999	-63.073	0.248	0.062

Name = S4083 (8%)
Mach = 0; Re = 1000000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.489	0.00763	-0.092	0.355	0.626	1.000	0.999	-64.065	0.249	0.062
-179.0	-0.604	0.00721	-0.092	0.326	0.983	1.000	0.996	-83.747	0.248	0.098
-178.0	-0.719	0.00767	-0.092	0.303	0.985	1.000	0.996	-93.767	0.248	0.122
-177.0	-0.833	0.00821	-0.092	0.279	0.987	1.000	0.996	-101.498	0.248	0.139
-176.0	-0.947	0.00757	-0.093	0.247	0.989	1.000	0.996	-125.008	0.248	0.152
-175.0	-1.058	0.00818	-0.093	0.221	0.991	0.998	0.996	-129.335	0.248	0.162
-174.0	-1.156	0.00899	-0.093	0.185	0.993	0.997	0.997	-128.554	0.248	0.170
-173.0	-1.233	0.01297	-0.093	0.001	0.993	0.994	0.996	-95.120	0.247	0.175
