Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-33.0	-0.028	0.45885	-0.028	0.978	0.003	0.988	0.025	-0.061	0.084	-0.734
-32.0	-0.030	0.43638	-0.028	0.977	0.003	0.988	0.024	-0.070	0.092	-0.670
-31.0	-0.033	0.41339	-0.028	0.977	0.003	0.987	0.024	-0.080	0.084	-0.610
-30.0	-0.036	0.39341	-0.029	0.976	0.003	0.986	0.023	-0.092	0.086	-0.553
-29.0	-0.039	0.37065	-0.029	0.976	0.003	0.986	0.023	-0.106	0.118	-0.498
-28.0	-0.043	0.34553	-0.030	0.975	0.003	0.985	0.022	-0.125	0.139	-0.441
-27.0	-0.048	0.32488	-0.030	0.975	0.002	0.985	0.022	-0.146	0.153	-0.389
-26.0	-0.053	0.30060	-0.031	0.974	0.002	0.984	0.021	-0.175	0.176	-0.336
-25.0	-0.058	0.28189	-0.031	0.974	0.002	0.984	0.020	-0.207	0.212	-0.285
-24.0	-0.065	0.26006	-0.031	0.973	0.002	0.983	0.019	-0.250	0.215	-0.231
-23.0	-0.073	0.24191	-0.032	0.973	0.002	0.982	0.018	-0.300	0.207	-0.186
-22.0	-0.082	0.22531	-0.032	0.972	0.002	0.982	0.017	-0.362	0.222	-0.142
-21.0	-0.092	0.20759	-0.032	0.972	0.002	0.981	0.016	-0.443	0.232	-0.100
-20.0	-0.104	0.19090	-0.032	0.971	0.002	0.981	0.015	-0.546	0.257	-0.061
-19.0	-0.119	0.17621	-0.032	0.970	0.002	0.980	0.013	-0.673	0.254	-0.020
-18.0	-0.135	0.15968	-0.032	0.968	0.002	0.980	0.012	-0.848	0.230	0.012
-17.0	-0.155	0.14523	-0.033	0.967	0.001	0.980	0.012	-1.068	0.236	0.039
-16.0	-0.178	0.13149	-0.033	0.965	0.001	0.979	0.011	-1.354	0.245	0.065
-15.0	-0.204	0.11780	-0.033	0.964	0.001	0.978	0.010	-1.734	0.252	0.088
-14.0	-0.234	0.10570	-0.033	0.960	0.001	0.979	0.009	-2.209	0.256	0.110
-13.0	-0.265	0.09579	-0.033	0.806	0.001	0.997	0.008	-2.767	0.260	0.127
-12.0	-0.296	0.08772	-0.032	0.785	0.001	0.997	0.007	-3.379	0.267	0.142
-11.0	-0.324	0.07661	-0.032	0.775	0.001	0.997	0.006	-4.227	0.262	0.152
-10.0	-0.341	0.06770	-0.032	0.766	0.001	0.997	0.005	-5.043	0.340	0.158
-9.0	-0.342	0.05946	-0.030	0.757	0.001	0.996	0.004	-5.755	0.131	0.162
-8.0	-0.320	0.05298	-0.029	0.750	0.001	0.997	0.003	-6.046	0.239	0.159
-7.0	-0.274	0.04602	-0.029	0.746	0.001	0.996	0.003	-5.952	0.318	0.143
-6.0	-0.206	0.04036	-0.037	0.742	0.001	0.996	0.008	-5.105	0.811	0.071
-5.0	-0.153	0.00929	-0.097	0.739	0.003	0.995	0.997	-16.465	0.618	-0.384
-4.0	-0.039	0.00754	-0.098	0.736	0.151	0.995	0.998	-5.156	0.262	-2.282
-3.0	0.078	0.00730	-0.100	0.733	0.157	0.994	0.998	10.739	0.262	1.523
-2.0	0.196	0.00704	-0.101	0.730	0.166	0.994	0.998	27.853	0.261	0.766
-1.0	0.314	0.00688	-0.102	0.727	0.183	0.993	0.998	45.707	0.261	0.576
-0.0	0.432	0.00468	-0.104	0.724	0.684	0.992	0.998	92.225	0.261	0.490
1.0	0.549	0.00423	-0.105	0.720	0.896	0.991	0.997	129.696	0.260	0.441
2.0	0.663	0.00403	-0.106	0.716	0.953	0.990	0.991	164.329	0.260	0.410
3.0	0.770	0.00794	-0.107	0.002	0.961	0.984	0.990	96.929	-1.940	0.389
4.0	0.696	0.03215	-0.033	0.001	0.965	0.003	0.990	21.640	4.026	0.298
5.0	0.750	0.03623	-0.031	0.001	0.969	0.002	0.990	20.695	0.250	0.292
6.0	0.772	0.04184	-0.033	0.000	0.971	0.002	0.991	18.446	0.706	0.293
7.0	0.758	0.04884	-0.035	0.000	0.973	0.003	0.992	15.523	0.156	0.296
8.0	0.713	0.05332	-0.039	0.001	0.974	0.005	0.992	13.366	0.202	0.305
9.0	0.645	0.06096	-0.041	0.001	0.976	0.006	0.993	10.577	0.233	0.313
10.0	0.566	0.06938	-0.041	0.001	0.977	0.006	0.994	8.164	0.240	0.323
11.0	0.488	0.07863	-0.042	0.001	0.979	0.006	0.994	6.202	0.231	0.337
12.0	0.415	0.08858	-0.044	0.001	0.980	0.008	0.994	4.686	0.216	0.357
13.0	0.351	0.09883	-0.047	0.001	0.981	0.010	0.996	3.555	0.220	0.383
14.0	0.297	0.11103	-0.048	0.001	0.982	0.010	0.996	2.676	0.232	0.411
15.0	0.252	0.12480	-0.049	0.001	0.984	0.011	0.997	2.016	0.233	0.443
16.0	0.214	0.13802	-0.049	0.001	0.985	0.011	0.997	1.550	0.232	0.480
17.0	0.183	0.15388	-0.050	0.001	0.986	0.012	0.997	1.188	0.211	0.522
18.0	0.157	0.16839	-0.051	0.001	0.987	0.013	0.997	0.934	0.193	0.577
19.0	0.136	0.18411	-0.052	0.002	0.988	0.014	0.998	0.738	0.190	0.636
20.0	0.118	0.19890	-0.054	0.002	0.988	0.016	0.998	0.595	0.185	0.705
21.0	0.103	0.21820	-0.055	0.002	0.989	0.017	0.999	0.474	0.194	0.778
22.0	0.091	0.23530	-0.055	0.002	0.990	0.017	0.999	0.387	0.177	0.858
23.0	0.080	0.25345	-0.056	0.002	0.991	0.019	0.999	0.318	0.161	0.949
24.0	0.072	0.27521	-0.057	0.002	0.993	0.020	0.999	0.260	0.184	1.047
25.0	0.064	0.29396	-0.057	0.002	0.994	0.020	0.999	0.217	0.177	1.148
26.0	0.057	0.31417	-0.058	0.002	0.999	0.021	0.999	0.182	0.145	1.262
27.0	0.052	0.33912	-0.059	0.002	0.999	0.022	0.999	0.152	0.184	1.385
28.0	0.047	0.35992	-0.059	0.002	0.999	0.022	0.999	0.130	0.201	1.507
29.0	0.042	0.38494	-0.059	0.002	1.000	0.022	1.000	0.110	0.164	1.642
30.0	0.039	0.40619	-0.059	0.002	1.000	0.023	1.000	0.095	0.147	1.785
31.0	0.035	0.42942	-0.060	0.003	0.999	0.024	1.000	0.083	0.113	1.938
32.0	0.033	0.45724	-0.060	0.003	0.999	0.025	1.000	0.071	0.124	2.103
33.0	0.030	0.47567	-0.061	0.003	1.000	0.025	1.000	0.063	0.121	2.270
34.0	0.028	0.50694	-0.061	0.003	1.000	0.026	1.000	0.055	0.100	2.450
35.0	0.026	0.52771	-0.061	0.003	1.000	0.027	1.000	0.049	0.102	2.635
36.0	0.024	0.55268	-0.061	0.003	1.000	0.028	1.000	0.043	0.105	2.831
37.0	0.022	0.57596	-0.062	0.003	1.000	0.029	1.000	0.039	0.138	3.029
38.0	0.021	0.60262	-0.062	0.003	1.000	0.029	1.000	0.034	0.205	3.234
39.0	0.019	0.62774	-0.062	0.003	1.000	0.030	1.000	0.031	0.256	3.437
40.0	0.018	0.65800	-0.062	0.003	1.000	0.030	1.000	0.028	0.313	3.649
41.0	0.017	0.69046	-0.062	0.003	1.000	0.030	1.000	0.025	0.383	3.856
42.0	0.016	0.71155	-0.062	0.003	1.000	0.031	1.000	0.023	0.306	4.071
43.0	0.015	0.74351	-0.062	0.003	1.000	0.032	1.000	0.020	0.386	4.297
44.0	0.014	0.77137	-0.061	0.003	1.000	0.032	1.000	0.019	0.572	4.513
45.0	0.014	0.79956	-0.061	0.004	1.000	0.032	1.000	0.017	5.731	4.729
46.0	0.013	0.81913	-0.053	0.004	0.524	0.032	0.524	0.016	6.191	4.377
47.0	0.012	0.85656	-0.053	0.004	0.524	0.033	0.524	0.014	0.720	4.572
48.0	0.012	0.87386	-0.053	0.004	0.524	0.033	0.524	0.013	0.852	4.756
49.0	0.011	0.90142	-0.053	0.004	0.524	0.033	0.524	0.012	0.883	4.944
50.0	0.011	0.93072	-0.052	0.004	0.524	0.033	0.524	0.011	0.977	5.130
51.0	0.010	0.97230	-0.052	0.004	0.524	0.033	0.524	0.011	1.150	5.313
52.0	0.010	0.98540	-0.051	0.004	0.524	0.033	0.524	0.010	1.192	5.487
53.0	0.009	1.02411	-0.051	0.004	0.524	0.033	0.524	0.009	1.084	5.669
54.0	0.009	1.05007	-0.051	0.004	0.524	0.034	0.524	0.009	1.290	5.853
55.0	0.009	1.05916	-0.050	0.004	0.524	0.034	0.524	0.008	1.432	6.020
56.0	0.008	1.09022	-0.050	0.004	0.524	0.035	0.524	0.008	1.323	6.194
57.0	0.008	1.10971	-0.050	0.004	0.524	0.035	0.530	0.007	1.251	6.368
58.0	0.008	1.13218	-0.049	0.004	0.524	0.036	0.539	0.007	1.225	6.547
59.0	0.008	1.16490	-0.049	0.004	0.524	0.036	0.550	0.007	1.443	6.721
60.0	0.007	1.17463	-0.049	0.004	0.524	0.036	0.561	0.006	1.749	6.883
61.0	0.007	1.20422	-0.048	0.004	0.525	0.037	0.568	0.006	2.153	7.036
62.0	0.007	1.21845	-0.048	0.004	0.527	0.037	0.574	0.006	2.513	7.170
63.0	0.007	1.23464	-0.048	0.004	0.529	0.037	0.582	0.005	2.727	7.299
64.0	0.007	1.25261	-0.047	0.004	0.530	0.037	0.588	0.005	2.997	7.418
65.0	0.006	1.27228	-0.047	0.004	0.532	0.037	0.596	0.005	3.278	7.529
66.0	0.006	1.29364	-0.046	0.004	0.533	0.037	0.603	0.005	3.583	7.629
67.0	0.006	1.32071	-0.046	0.004	0.534	0.038	0.610	0.005	4.082	7.721
68.0	0.006	1.32387	-0.045	0.004	0.536	0.038	0.617	0.005	4.470	7.794
69.0	0.006	1.34942	-0.045	0.004	0.537	0.038	0.624	0.004	4.871	7.865
70.0	0.006	1.35475	-0.044	0.004	0.538	0.038	0.631	0.004	5.323	7.917
71.0	0.006	1.38324	-0.043	0.004	0.539	0.038	0.638	0.004	5.808	7.966
72.0	0.006	1.39032	-0.043	0.004	0.540	0.038	0.645	0.004	6.552	7.996
73.0	0.005	1.39832	-0.042	0.004	0.542	0.038	0.652	0.004	7.142	8.016
74.0	0.005	1.40713	-0.042	0.004	0.543	0.038	0.659	0.004	7.777	8.025
75.0	0.005	1.41665	-0.041	0.004	0.544	0.038	0.665	0.004	8.477	8.024
76.0	0.005	1.42683	-0.040	0.004	0.545	0.038	0.672	0.004	9.289	8.011
77.0	0.005	1.43766	-0.040	0.004	0.546	0.038	0.678	0.004	10.164	7.989
78.0	0.005	1.44916	-0.039	0.004	0.547	0.038	0.685	0.003	11.154	7.957
79.0	0.005	1.46138	-0.038	0.004	0.548	0.038	0.691	0.003	12.658	7.915
80.0	0.005	1.44988	-0.038	0.004	0.549	0.038	0.698	0.003	14.012	7.856
81.0	0.005	1.46273	-0.037	0.004	0.550	0.038	0.704	0.003	15.215	7.796
82.0	0.005	1.47648	-0.036	0.004	0.551	0.038	0.710	0.003	17.594	7.727
83.0	0.005	1.46594	-0.036	0.004	0.553	0.038	0.716	0.003	20.012	7.642
84.0	0.005	1.48046	-0.035	0.004	0.554	0.038	0.722	0.003	23.103	7.557
85.0	0.005	1.47295	-0.034	0.005	0.555	0.037	0.729	0.003	27.916	7.458
86.0	0.005	1.46392	-0.034	0.005	0.556	0.037	0.735	0.003	33.314	7.352
87.0	0.005	1.47959	-0.033	0.005	0.557	0.037	0.741	0.003	42.697	7.247
88.0	0.005	1.47105	-0.033	0.005	0.559	0.037	0.747	0.003	60.592	7.130
89.0	0.005	1.46314	-0.032	0.005	0.560	0.037	0.753	0.003	101.038	7.007
90.0	0.005	1.45576	-0.031	0.005	0.561	0.037	0.759	0.003	320.031	6.880
91.0	0.005	1.44886	-0.031	0.005	0.562	0.037	0.764	0.003	-257.602	6.748
92.0	0.005	1.44241	-0.030	0.005	0.563	0.036	0.770	0.003	-89.188	6.614
93.0	0.005	1.43638	-0.029	0.005	0.564	0.036	0.776	0.003	-52.869	6.477
94.0	0.005	1.43081	-0.029	0.005	0.565	0.036	0.782	0.003	-1.348	6.336
95.0	0.006	0.61887	-0.028	0.551	0.005	0.703	0.039	0.009	-1.329	5.323
96.0	0.006	0.63565	-0.028	0.549	0.005	0.698	0.039	0.009	-26.099	5.201
97.0	0.006	0.62883	-0.027	0.548	0.005	0.692	0.039	0.009	-20.511	5.074
98.0	0.006	0.64780	-0.026	0.547	0.005	0.686	0.039	0.009	-16.783	4.952
99.0	0.006	0.64310	-0.026	0.545	0.005	0.680	0.039	0.009	-14.350	4.825
100.0	0.006	0.63739	-0.025	0.544	0.005	0.674	0.039	0.009	-11.748	4.698
101.0	0.006	0.65933	-0.025	0.543	0.005	0.667	0.040	0.009	-9.956	4.577
102.0	0.006	0.65793	-0.024	0.541	0.005	0.661	0.040	0.009	-8.696	4.453
103.0	0.006	0.65759	-0.024	0.540	0.005	0.654	0.040	0.009	-7.415	4.330
104.0	0.006	0.65840	-0.023	0.539	0.005	0.648	0.040	0.009	-6.365	4.209
105.0	0.006	0.66038	-0.023	0.538	0.005	0.641	0.040	0.009	-5.493	4.090
106.0	0.006	0.66368	-0.023	0.536	0.005	0.635	0.040	0.009	-4.894	3.973
107.0	0.006	0.64540	-0.022	0.535	0.005	0.628	0.039	0.010	-4.224	3.855
108.0	0.006	0.65113	-0.022	0.534	0.005	0.621	0.039	0.010	-3.509	3.744
109.0	0.006	0.65827	-0.021	0.532	0.005	0.614	0.039	0.010	-3.107	3.635
110.0	0.006	0.64491	-0.021	0.531	0.005	0.607	0.039	0.010	-2.642	3.526
111.0	0.007	0.65466	-0.021	0.530	0.005	0.601	0.039	0.010	-2.248	3.423
112.0	0.007	0.64495	-0.021	0.529	0.005	0.593	0.039	0.010	-1.962	3.319
113.0	0.007	0.63702	-0.020	0.527	0.005	0.586	0.039	0.011	-1.545	3.219
114.0	0.007	0.64610	-0.020	0.526	0.005	0.579	0.039	0.011	-1.265	3.125
115.0	0.007	0.64117	-0.020	0.524	0.005	0.572	0.039	0.011	-1.055	3.031
116.0	0.007	0.63787	-0.020	0.523	0.005	0.566	0.038	0.011	-0.884	2.941
117.0	0.007	0.61839	-0.019	0.521	0.005	0.559	0.038	0.012	-0.677	2.850
118.0	0.008	0.61939	-0.019	0.520	0.005	0.552	0.038	0.012	-0.544	2.765
119.0	0.008	0.60734	-0.019	0.519	0.005	0.543	0.037	0.013	-0.501	2.680
120.0	0.008	0.59927	-0.019	0.519	0.005	0.533	0.037	0.013	-0.298	2.597
121.0	0.008	0.60864	-0.019	0.519	0.005	0.523	0.037	0.014	-0.061	2.520
122.0	0.009	0.59180	-0.019	0.519	0.005	0.520	0.036	0.014	0.139	2.444
123.0	0.009	0.58353	-0.019	0.519	0.005	0.520	0.036	0.015	0.237	2.373
124.0	0.009	0.56403	-0.019	0.519	0.005	0.520	0.035	0.016	0.274	2.301
125.0	0.009	0.54810	-0.019	0.519	0.005	0.520	0.035	0.017	0.399	2.231
126.0	0.010	0.54801	-0.019	0.519	0.004	0.520	0.035	0.018	0.477	2.168
127.0	0.010	0.52442	-0.019	0.519	0.004	0.520	0.034	0.020	0.515	2.105
128.0	0.011	0.50439	-0.019	0.519	0.004	0.520	0.034	0.021	0.598	2.044
129.0	0.011	0.49508	-0.019	0.519	0.004	0.520	0.034	0.022	0.620	1.988
130.0	0.012	0.47878	-0.019	0.519	0.004	0.520	0.034	0.024	0.613	1.930
131.0	0.012	0.46550	-0.020	0.519	0.004	0.520	0.034	0.026	0.622	1.874
132.0	0.013	0.44518	-0.020	0.519	0.004	0.519	0.033	0.028	1.506	1.818
133.0	0.015	0.31737	-0.023	0.984	0.004	0.993	0.033	0.046	1.446	1.809
134.0	0.015	0.30381	-0.023	0.983	0.004	0.993	0.033	0.051	0.606	1.752
135.0	0.016	0.29032	-0.023	0.983	0.004	0.993	0.032	0.056	0.636	1.695
136.0	0.017	0.27795	-0.024	0.982	0.004	0.993	0.032	0.061	0.627	1.642
137.0	0.018	0.26111	-0.024	0.982	0.004	0.992	0.032	0.069	0.586	1.587
138.0	0.019	0.25575	-0.024	0.981	0.004	0.992	0.032	0.075	0.560	1.532
139.0	0.020	0.24150	-0.025	0.981	0.004	0.992	0.031	0.084	0.533	1.476
140.0	0.021	0.23334	-0.025	0.981	0.004	0.991	0.031	0.092	0.532	1.421
141.0	0.023	0.22525	-0.026	0.980	0.003	0.991	0.030	0.101	0.505	1.367
142.0	0.024	0.21416	-0.026	0.980	0.003	0.990	0.029	0.114	0.456	1.312
143.0	0.026	0.19619	-0.026	0.979	0.003	0.990	0.028	0.133	0.463	1.255
144.0	0.028	0.19004	-0.027	0.979	0.003	0.989	0.028	0.147	0.436	1.204
145.0	0.030	0.18086	-0.027	0.978	0.003	0.989	0.027	0.166	0.404	1.148
146.0	0.032	0.17422	-0.027	0.978	0.003	0.988	0.026	0.185	0.406	1.095
147.0	0.035	0.15713	-0.028	0.978	0.003	0.988	0.025	0.222	0.384	1.044
148.0	0.038	0.14890	-0.028	0.977	0.003	0.988	0.024	0.254	0.377	0.992
149.0	0.041	0.14017	-0.028	0.977	0.003	0.987	0.024	0.293	0.384	0.944
150.0	0.045	0.13433	-0.029	0.976	0.003	0.986	0.023	0.333	0.382	0.898
151.0	0.049	0.12554	-0.029	0.976	0.003	0.986	0.023	0.389	0.357	0.854
152.0	0.054	0.11382	-0.030	0.975	0.003	0.985	0.022	0.471	0.340	0.808
153.0	0.059	0.10647	-0.030	0.975	0.002	0.985	0.022	0.554	0.328	0.765
154.0	0.065	0.09502	-0.031	0.974	0.002	0.984	0.021	0.686	0.310	0.723
155.0	0.072	0.08882	-0.031	0.974	0.002	0.984	0.020	0.814	0.281	0.681
156.0	0.081	0.07882	-0.031	0.973	0.002	0.983	0.019	1.022	0.278	0.638
157.0	0.090	0.07259	-0.032	0.973	0.002	0.982	0.018	1.241	0.285	0.602
158.0	0.101	0.06742	-0.032	0.972	0.002	0.982	0.017	1.501	0.273	0.566
159.0	0.114	0.06076	-0.032	0.972	0.002	0.981	0.016	1.879	0.265	0.532
160.0	0.129	0.05468	-0.032	0.971	0.002	0.981	0.015	2.365	0.244	0.500
161.0	0.147	0.04996	-0.032	0.970	0.002	0.980	0.013	2.946	0.247	0.468
162.0	0.168	0.04334	-0.032	0.968	0.002	0.980	0.012	3.878	0.266	0.442
163.0	0.193	0.03849	-0.033	0.967	0.001	0.980	0.012	5.002	0.261	0.420
164.0	0.221	0.03372	-0.033	0.965	0.001	0.979	0.011	6.551	0.254	0.399
165.0	0.254	0.02858	-0.033	0.964	0.001	0.978	0.010	8.871	0.248	0.380
166.0	0.290	0.02445	-0.033	0.960	0.001	0.979	0.009	11.861	0.245	0.363
167.0	0.330	0.02203	-0.033	0.806	0.001	0.997	0.008	14.993	0.242	0.349
168.0	0.370	0.02096	-0.032	0.785	0.001	0.997	0.007	17.632	0.236	0.337
169.0	0.404	0.01637	-0.032	0.775	0.001	0.997	0.006	24.668	0.240	0.328
170.0	0.426	0.01351	-0.032	0.766	0.001	0.997	0.005	31.533	0.178	0.324
171.0	0.427	0.01066	-0.030	0.757	0.001	0.996	0.004	40.046	0.346	0.320
172.0	0.400	0.00912	-0.029	0.750	0.001	0.997	0.003	43.839	0.259	0.323
173.0	0.342	0.00658	-0.029	0.746	0.001	0.996	0.003	51.964	0.195	0.335
174.0	0.257	0.00518	-0.037	0.742	0.001	0.996	0.008	49.606	-0.109	0.393
175.0	0.153	0.00929	-0.097	0.739	0.003	0.995	0.997	16.459	-0.033	0.885
176.0	0.039	0.00754	-0.098	0.736	0.151	0.995	0.998	5.153	0.238	2.784
177.0	-0.078	0.00730	-0.100	0.733	0.157	0.994	0.998	-10.731	0.238	-1.024
178.0	-0.196	0.00704	-0.101	0.730	0.166	0.994	0.998	-27.825	0.239	-0.266
179.0	-0.314	0.00688	-0.102	0.727	0.183	0.993	0.998	-45.652	0.239	-0.076
180.0	-0.432	0.00469	-0.104	0.724	0.684	0.992	0.998	-92.078	0.239	0.009

Name = YS-930
Mach = 0; Re = 1000000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.432	0.00518	-0.104	0.722	0.637	0.993	0.999	-83.344	0.239	0.010
-179.0	-0.550	0.00413	-0.105	0.719	0.864	0.992	0.998	-133.061	0.240	0.059
-178.0	-0.663	0.00397	-0.106	0.715	0.951	0.991	0.992	-167.042	0.240	0.090
-177.0	-0.771	0.00777	-0.107	0.002	0.960	0.985	0.991	-99.256	0.604	0.111
-176.0	-0.868	0.00240	-0.034	0.001	0.965	0.003	0.991	-361.123	0.711	0.211
-175.0	-0.935	0.00366	-0.032	0.001	0.968	0.002	0.991	-255.252	0.246	0.216
-174.0	-0.962	0.00622	-0.034	0.000	0.971	0.003	0.992	-154.653	-0.257	0.215
-173.0	-0.946	0.00716	-0.037	0.000	0.972	0.004	0.993	-132.045	0.326	0.211
-172.0	-0.889	0.00895	-0.040	0.001	0.974	0.005	0.993	-99.316	0.281	0.205
-171.0	-0.804	0.01181	-0.041	0.001	0.975	0.006	0.994	-68.042	0.262	0.199
-170.0	-0.706	0.01405	-0.042	0.001	0.977	0.006	0.994	-50.271	0.258	0.191
-169.0	-0.608	0.01769	-0.043	0.001	0.978	0.007	0.994	-34.365	0.268	0.180
-168.0	-0.517	0.02084	-0.045	0.001	0.980	0.008	0.995	-24.820	0.278	0.163
-167.0	-0.438	0.02543	-0.048	0.001	0.981	0.011	0.996	-17.214	0.272	0.141
-166.0	-0.370	0.02916	-0.048	0.001	0.982	0.011	0.997	-12.692	0.262	0.119
-165.0	-0.313	0.03313	-0.049	0.001	0.984	0.011	0.997	-9.460	0.266	0.094
-164.0	-0.267	0.03980	-0.050	0.001	0.985	0.012	0.997	-6.697	0.269	0.062
-163.0	-0.228	0.04579	-0.051	0.001	0.986	0.013	0.997	-4.974	0.280	0.027
-162.0	-0.196	0.05084	-0.052	0.001	0.987	0.014	0.997	-3.850	0.294	-0.017
-161.0	-0.169	0.05702	-0.053	0.002	0.988	0.015	0.998	-2.968	0.294	-0.065
-160.0	-0.147	0.06090	-0.054	0.002	0.988	0.017	0.998	-2.417	0.295	-0.119
-159.0	-0.129	0.06664	-0.055	0.002	0.989	0.017	0.999	-1.932	0.298	-0.178
-158.0	-0.113	0.07552	-0.056	0.002	0.990	0.018	0.999	-1.499	0.323	-0.244
-157.0	-0.100	0.08237	-0.057	0.002	0.991	0.020	0.999	-1.215	0.324	-0.321
-156.0	-0.089	0.08999	-0.058	0.002	0.993	0.021	0.999	-0.989	0.296	-0.399
-155.0	-0.079	0.09681	-0.058	0.002	0.994	0.021	0.999	-0.821	0.306	-0.481
-154.0	-0.071	0.10641	-0.059	0.002	0.999	0.022	0.999	-0.670	0.325	-0.574
-153.0	-0.064	0.11660	-0.059	0.002	0.999	0.023	0.999	-0.551	0.294	-0.673
-152.0	-0.058	0.12435	-0.059	0.002	0.999	0.023	0.999	-0.467	0.288	-0.771
-151.0	-0.053	0.13651	-0.060	0.002	1.000	0.023	1.000	-0.387	0.317	-0.881
-150.0	-0.048	0.14695	-0.060	0.002	1.000	0.024	1.000	-0.328	0.320	-0.997
-149.0	-0.044	0.14888	-0.060	0.003	0.999	0.025	1.000	-0.296	0.368	-1.119
-148.0	-0.040	0.16298	-0.061	0.003	0.999	0.026	1.000	-0.248	0.400	-1.257
-147.0	-0.037	0.17287	-0.061	0.003	1.000	0.027	1.000	-0.215	0.348	-1.398
-146.0	-0.034	0.18075	-0.062	0.003	1.000	0.027	1.000	-0.190	0.347	-1.539
-145.0	-0.032	0.19451	-0.062	0.003	1.000	0.028	1.000	-0.164	0.362	-1.692
-144.0	-0.030	0.20091	-0.062	0.003	1.000	0.029	1.000	-0.147	0.340	-1.848
-143.0	-0.028	0.20936	-0.062	0.003	1.000	0.030	1.000	-0.132	0.333	-2.010
-142.0	-0.026	0.22472	-0.062	0.003	1.000	0.031	1.000	-0.114	0.280	-2.176
-141.0	-0.024	0.23491	-0.062	0.003	1.000	0.031	1.000	-0.102	0.216	-2.341
-140.0	-0.023	0.24320	-0.062	0.003	1.000	0.031	1.000	-0.093	0.168	-2.510
-139.0	-0.021	0.25951	-0.062	0.003	1.000	0.032	1.000	-0.082	0.139	-2.678
-138.0	-0.020	0.26830	-0.062	0.003	1.000	0.032	1.000	-0.074	0.167	-2.852
-137.0	-0.019	0.27633	-0.062	0.003	1.000	0.033	1.000	-0.068	0.101	-3.033
-136.0	-0.018	0.28917	-0.062	0.003	1.000	0.033	1.000	-0.062	-0.013	-3.207
-135.0	-0.017	0.30091	-0.061	0.004	1.000	0.033	1.000	-0.056	-2.150	-3.383
-134.0	-0.015	0.42073	-0.054	0.004	0.524	0.033	0.524	-0.035	-2.307	-3.449
-133.0	-0.014	0.44598	-0.053	0.004	0.524	0.033	0.524	-0.031	-0.130	-3.624
-132.0	-0.013	0.46109	-0.053	0.004	0.524	0.034	0.524	-0.029	-0.244	-3.794
-131.0	-0.013	0.47284	-0.053	0.004	0.524	0.034	0.524	-0.027	-0.320	-3.963
-130.0	-0.012	0.48594	-0.053	0.004	0.524	0.034	0.524	-0.025	-0.405	-4.130
-129.0	-0.011	0.50683	-0.052	0.004	0.524	0.034	0.524	-0.023	-0.501	-4.294
-128.0	-0.011	0.52334	-0.052	0.004	0.524	0.034	0.524	-0.021	-0.537	-4.456
-127.0	-0.011	0.54103	-0.051	0.004	0.524	0.035	0.524	-0.020	-0.575	-4.619
-126.0	-0.010	0.54479	-0.051	0.004	0.524	0.035	0.524	-0.019	-0.625	-4.779
-125.0	-0.010	0.56581	-0.051	0.004	0.524	0.036	0.524	-0.017	-0.746	-4.940
-124.0	-0.009	0.57953	-0.050	0.004	0.524	0.036	0.524	-0.016	-0.803	-5.091
-123.0	-0.009	0.58731	-0.050	0.004	0.524	0.037	0.530	-0.016	-0.654	-5.242
-122.0	-0.009	0.59533	-0.050	0.004	0.524	0.037	0.541	-0.015	-0.737	-5.391
-121.0	-0.009	0.58878	-0.050	0.004	0.524	0.037	0.552	-0.015	-0.876	-5.528
-120.0	-0.008	0.60140	-0.049	0.004	0.524	0.037	0.564	-0.014	-1.177	-5.665
-119.0	-0.008	0.60161	-0.049	0.004	0.525	0.038	0.571	-0.013	-1.638	-5.785
-118.0	-0.008	0.60442	-0.048	0.004	0.527	0.038	0.578	-0.013	-1.856	-5.897
-117.0	-0.008	0.60842	-0.048	0.004	0.529	0.038	0.585	-0.013	-2.073	-6.002
-116.0	-0.007	0.61466	-0.047	0.004	0.530	0.038	0.592	-0.012	-2.335	-6.098
-115.0	-0.007	0.62203	-0.047	0.004	0.532	0.038	0.599	-0.012	-2.613	-6.186
-114.0	-0.007	0.63153	-0.046	0.004	0.533	0.039	0.606	-0.011	-3.043	-6.265
-113.0	-0.007	0.62181	-0.046	0.004	0.534	0.039	0.614	-0.011	-3.377	-6.329
-112.0	-0.007	0.63443	-0.045	0.004	0.536	0.039	0.621	-0.011	-3.755	-6.390
-111.0	-0.007	0.62758	-0.045	0.004	0.537	0.039	0.628	-0.011	-4.149	-6.435
-110.0	-0.007	0.64356	-0.044	0.004	0.538	0.039	0.635	-0.010	-4.574	-6.477
-109.0	-0.006	0.63891	-0.044	0.004	0.539	0.039	0.642	-0.010	-5.239	-6.503
-108.0	-0.006	0.63556	-0.043	0.004	0.540	0.039	0.649	-0.010	-5.772	-6.519
